quiver exchange matrix,mutation acyclic,mutation abundant,mutation complete,mutation connected,mutation equivalent to a quiver with a mutation-cyclic 3-vertex subquiver,mutation finite,finite forkless part,finite preforkless part,surface quiver,mutation equivalent to a quiver with a vortex subquiver,totally proper,Alexander polynomial,number of vertices,determinant of exchange matrix,gcd vector,rank of exchange matrix,determinant of companion modulo 4,mutation cycle in class,minimum number of arrows in class,class index
[0 2 0 1 -2 0 1 2 0 -1 0 1 -1 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -14 -2 0 -1 7 -1 1 0 -5 14 -7 5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -7 -2 0 1 0 -1 -1 0 2 7 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -5 -2 0 -1 10 -1 1 0 4 5 -10 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -4 -2 0 0 1 -1 0 0 -1 4 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -4 -2 0 3 -5 -1 -3 0 2 4 5 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -3 -2 0 -5 14 -1 5 0 1 3 -14 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -3 -2 0 0 7 -1 0 0 2 3 -7 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -2 -2 0 -1 -1 -1 1 0 0 2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -2 -2 0 2 3 -1 -2 0 5 2 -3 -5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -1 -2 0 -7 2 -1 7 0 -4 1 -2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -1 -2 0 -2 -1 -1 2 0 0 1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -1 -2 0 1 4 -1 -1 0 1 1 -4 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 -1 -2 0 2 -3 -1 -2 0 1 1 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 0 -2 0 2 1 -1 -2 0 -1 0 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 0 -2 0 3 -1 -1 -3 0 1 0 1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 1 -2 0 -2 1 -1 2 0 0 -1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 1 -2 0 1 -2 -1 -1 0 0 -1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 2 -2 0 -1 1 -1 1 0 0 -2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 1 2 -2 0 0 -1 -1 0 0 1 -2 1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 2 -5 -2 0 -1 1 -2 1 0 0 5 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 2 -5 -2 0 1 0 -2 -1 0 1 5 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 2 -1 -2 0 -1 2 -2 1 0 3 1 -2 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 2 -1 -2 0 1 3 -2 -1 0 2 1 -3 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 2 1 -2 0 -1 0 -2 1 0 -1 -1 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 2 1 -2 0 1 -1 -2 -1 0 0 -1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 3 -13 -2 0 -1 4 -3 1 0 -2 13 -4 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 3 -2 -2 0 5 -1 -3 -5 0 2 2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 3 -1 -2 0 -1 0 -3 1 0 1 1 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 3 -1 -2 0 13 -2 -3 -13 0 5 1 2 -5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 5 -3 -2 0 0 1 -5 0 0 1 3 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 5 -2 -2 0 1 1 -5 -1 0 2 2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 8 -5 -2 0 3 -1 -8 -3 0 2 5 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 2 13 -4 -2 0 -3 1 -13 3 0 2 4 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -14 -1 -3 0 2 1 14 -2 0 -5 1 -1 5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -13 2 -3 0 -2 1 13 2 0 -4 -2 -1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -7 -2 -3 0 2 1 7 -2 0 0 2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -7 26 -3 0 -1 5 7 1 0 -4 -26 -5 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -5 -2 -3 0 2 -1 5 -2 0 4 2 1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 -7 -3 0 1 2 2 -1 0 0 7 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 -5 -3 0 -1 2 2 1 0 -4 5 -2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 -1 -3 0 -8 2 2 8 0 -5 1 -2 5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 -1 -3 0 -1 1 2 1 0 0 1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 1 -3 0 1 -2 2 -1 0 2 -1 2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 2 -3 0 2 -5 2 -2 0 1 -2 5 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -2 7 -3 0 1 1 2 -1 0 -4 -7 -1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -14 -3 0 1 2 1 -1 0 5 14 -2 -5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -2 -3 0 1 -1 1 -1 0 0 2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -2 -3 0 2 -8 1 -2 0 5 2 8 -5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -1 -3 0 1 10 1 -1 0 -4 1 -10 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -1 -3 0 2 5 1 -2 0 0 1 -5 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -1 -3 0 5 2 1 -5 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 -1 -3 0 10 1 1 -10 0 4 1 -1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 1 -3 0 2 -2 1 -2 0 -1 -1 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 2 -3 0 1 1 1 -1 0 0 -2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 -1 2 -3 0 5 -13 1 -5 0 2 -2 13 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 1 -2 -3 0 -2 1 -1 2 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 1 -1 -3 0 -2 2 -1 2 0 1 1 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 2 -13 -3 0 1 -2 -2 -1 0 4 13 2 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 2 -2 -3 0 -5 2 -2 5 0 -1 2 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 2 -1 -3 0 -13 5 -2 13 0 -2 1 -5 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 2 -1 -3 0 1 1 -2 -1 0 0 1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 7 -2 -3 0 1 1 -7 -1 0 4 2 -1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 3 26 -7 -3 0 5 -1 -26 -5 0 4 7 1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -26 -5 -4 0 7 1 26 -7 0 3 5 -1 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -7 -1 -4 0 2 -1 7 -2 0 3 1 1 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -5 -26 -4 0 1 7 5 -1 0 -3 26 -7 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -5 -2 -4 0 1 1 5 -1 0 0 2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -2 -5 -4 0 1 1 2 -1 0 0 5 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -2 -1 -4 0 7 5 2 -7 0 0 1 -5 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -2 -1 -4 0 13 2 2 -13 0 3 1 -2 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -2 1 -4 0 1 -1 2 -1 0 1 -1 1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -2 5 -4 0 1 2 2 -1 0 -3 -5 -2 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -1 -7 -4 0 -1 2 1 1 0 -3 7 -2 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -1 -2 -4 0 2 13 1 -2 0 -3 2 -13 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -1 -2 -4 0 5 7 1 -5 0 0 2 -7 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -1 -1 -4 0 -1 2 1 1 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -1 1 -4 0 2 1 1 -2 0 0 -1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 -1 1 -4 0 5 -10 1 -5 0 2 -1 10 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 1 -7 -4 0 1 26 -1 -1 0 9 7 -26 -9 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 1 -2 -4 0 -1 1 -1 1 0 -1 2 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 1 -2 -4 0 -1 7 -1 1 0 2 2 -7 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 1 -1 -4 0 -10 5 -1 10 0 -2 1 -5 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 1 -1 -4 0 1 2 -1 -1 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 4 5 -2 -4 0 2 1 -5 -2 0 3 2 -1 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -13 -3 -5 0 2 1 13 -2 0 -2 3 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -7 10 -5 0 0 1 7 0 0 -2 -10 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -7 14 -5 0 1 -1 7 -1 0 -2 -14 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -4 7 -5 0 1 0 4 -1 0 -2 -7 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -3 -13 -5 0 1 2 3 -1 0 2 13 -2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -3 -1 -5 0 -26 4 3 26 0 -7 1 -4 7 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -3 2 -5 0 1 0 3 -1 0 -1 -2 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -2 -1 -5 0 -3 2 2 3 0 -2 1 -2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -2 -1 -5 0 0 1 2 0 0 -1 1 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -2 1 -5 0 8 2 2 -8 0 -3 -1 -2 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -2 2 -5 0 2 -1 2 -2 0 -1 -2 1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -2 4 -5 0 3 -2 2 -3 0 -1 -4 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -1 -3 -5 0 4 -26 1 -4 0 7 3 26 -7 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -1 -2 -5 0 1 0 1 -1 0 1 2 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -1 -2 -5 0 2 -3 1 -2 0 2 2 3 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -1 0 -5 0 1 7 1 -1 0 -2 0 -7 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -1 0 -5 0 2 2 1 -2 0 -1 0 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 -1 0 -5 0 4 -2 1 -4 0 1 0 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 0 -1 -5 0 -2 4 0 2 0 -1 1 -4 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 0 -1 -5 0 2 2 0 -2 0 1 1 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 0 -1 -5 0 7 1 0 -7 0 2 1 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 1 -2 -5 0 2 8 -1 -2 0 3 2 -8 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 2 -3 -5 0 0 1 -2 0 0 1 3 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 2 -2 -5 0 -1 2 -2 1 0 1 2 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 4 -2 -5 0 -2 3 -4 2 0 1 2 -3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 7 -4 -5 0 0 1 -7 0 0 2 4 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 10 -7 -5 0 1 0 -10 -1 0 2 7 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 5 14 -7 -5 0 -1 1 -14 1 0 2 7 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -26 -9 -7 0 4 1 26 -4 0 1 9 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -5 1 -7 0 0 2 5 0 0 -1 -1 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -4 -1 -7 0 2 -2 4 -2 0 1 1 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -4 5 -7 0 2 0 4 -2 0 -1 -5 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -2 0 -7 0 1 2 2 -1 0 -1 0 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -2 0 -7 0 3 -2 2 -3 0 1 0 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -2 0 -7 0 10 5 2 -10 0 -1 0 -5 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -2 3 -7 0 4 -1 2 -4 0 -1 -3 1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 -1 -4 -7 0 -2 2 1 2 0 -1 4 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 0 -2 -7 0 -2 3 0 2 0 -1 2 -3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 0 -2 -7 0 2 1 0 -2 0 1 2 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 1 -5 -7 0 2 0 -1 -2 0 1 5 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 3 -2 -7 0 -1 4 -3 1 0 1 2 -4 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 7 5 -4 -7 0 0 2 -5 0 0 1 4 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 8 -5 2 -8 0 2 -3 5 -2 0 1 -2 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 8 2 -5 -8 0 -3 2 -2 3 0 -1 5 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 9 -1 -1 -9 0 -26 7 1 26 0 -4 1 -7 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 9 -1 -1 -9 0 7 -26 1 -7 0 4 1 26 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 10 -3 1 -10 0 1 4 3 -1 0 -1 -1 -4 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 10 -2 -1 -10 0 5 -4 2 -5 0 1 1 4 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 10 -1 -2 -10 0 -4 5 1 4 0 -1 2 -5 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 10 1 -3 -10 0 4 1 -1 -4 0 1 3 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 10 5 -7 -10 0 -1 2 -5 1 0 0 7 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 11 1 -2 -11 0 -2 7 -1 2 0 0 2 -7 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 13 -4 2 -13 0 2 3 4 -2 0 -1 -2 -3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 13 -2 -2 -13 0 -3 5 2 3 0 -1 2 -5 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 13 -2 -2 -13 0 5 -3 2 -5 0 1 2 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
[0 13 -2 -1 -13 0 7 2 2 -7 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -23 15 1],4,9,[1 1 1 1],4,1,T,48,98
